Temperature,Humidity,PM2_5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
39.9,78.7,71.9,85.2,74.6757,42.706,2910.84,3.3,957,Hazardous
26.5,86.3,28.0,54.1,106.4646,25.152,2314.92,4.8,603,Hazardous
41.9,100.5,93.8,116.9,78.6258,12.314000000000002,3151.5,6.9,827,Hazardous
40.4,92.4,92.0,112.9,79.3782,69.16799999999999,2658.72,3.7,633,Hazardous
34.3,94.8,12.6,30.7,99.12870000000001,45.85,2314.92,4.5,934,Hazardous
40.2,84.8,61.2,77.0,66.2112,10.218,2085.7200000000003,2.8,905,Hazardous
30.6,100.8,40.0,65.9,73.359,80.434,3655.74,4.1,738,Hazardous
47.0,63.5,82.5,101.4,77.6853,64.714,2819.16,2.9,582,Hazardous
34.7,81.2,9.6,29.2,55.4895,37.99,2589.9599999999996,2.5,803,Hazardous
37.3,90.7,33.6,43.8,66.9636,51.352000000000004,2807.7000000000003,3.1,754,Hazardous
48.9,62.0,12.2,35.7,85.3974,59.474000000000004,2601.42,2.7,865,Hazardous
31.3,100.0,11.1,35.6,73.5471,93.79599999999999,2234.7,2.8,754,Hazardous
44.8,113.0,30.2,52.0,78.0615,61.04600000000001,2899.3799999999997,3.3,677,Hazardous
39.4,96.6,14.6,35.5,80.6949,46.897999999999996,2085.7200000000003,3.1,674,Hazardous
41.1,70.1,45.2,60.0,53.6085,41.134,2784.78,6.0,759,Hazardous
40.0,83.4,5.0,25.6,84.645,37.99,2750.4,4.7,927,Hazardous
39.3,79.9,2.4,23.6,101.7621,79.124,2910.84,5.2,733,Hazardous
28.9,109.5,3.6,21.7,116.8101,35.370000000000005,2693.1,2.7,678,Hazardous
57.8,108.4,3.1,11.2,96.8715,50.827999999999996,2383.6800000000003,3.0,537,Hazardous
46.0,80.1,8.2,40.2,57.9348,40.086000000000006,2922.2999999999997,7.9,584,Hazardous
41.9,90.1,26.6,50.7,87.0903,47.684,2727.48,5.1,531,Hazardous
36.6,103.0,23.7,45.6,89.15939999999999,53.71,2876.4599999999996,4.2,593,Hazardous
43.1,116.3,104.3,136.6,68.8446,41.396,4263.12,5.4,688,Hazardous
44.6,70.1,58.9,79.8,84.8331,44.016000000000005,2887.92,4.1,658,Hazardous
19.5,79.5,60.5,85.9,82.764,57.378,3071.28,7.5,689,Hazardous
37.1,105.0,124.5,136.4,78.8139,68.12,2979.6,2.6,849,Hazardous
51.5,92.6,3.6,25.7,93.1095,58.164,2842.08,4.0,737,Hazardous
40.9,85.1,12.6,47.9,61.320600000000006,69.43,2326.3799999999997,3.9,783,Hazardous
35.1,69.2,7.9,30.3,66.3993,72.31200000000001,2372.22,4.9,724,Hazardous
29.4,87.6,1.9,27.1,66.5874,53.448,2314.92,4.6,769,Hazardous
49.4,100.9,173.9,186.8,63.954,50.04200000000001,3678.66,2.6,820,Hazardous
38.1,96.6,59.5,79.6,76.1805,63.928,2761.86,4.9,863,Hazardous
45.0,82.6,17.4,27.2,87.0903,26.462,3231.72,3.7,592,Hazardous
38.2,115.9,295.0,315.8,94.2381,14.41,3449.4599999999996,4.6,755,Hazardous
49.6,87.5,81.9,87.0,75.9924,48.208,2452.44,2.9,631,Hazardous
39.1,91.6,139.5,154.6,93.6738,46.374,3804.72,5.9,566,Hazardous
34.1,79.1,165.5,190.7,85.2093,23.580000000000002,2234.7,5.3,846,Hazardous
34.4,103.1,29.2,42.2,102.32639999999999,61.83200000000001,3862.02,3.7,614,Hazardous
42.1,74.2,0.7,16.8,61.884899999999995,83.054,3128.58,3.3,526,Hazardous
40.9,106.7,156.8,172.3,57.3705,64.714,1948.2,5.0,862,Hazardous
37.6,99.5,142.3,157.1,68.2803,54.496,2085.7200000000003,2.8,528,Hazardous
42.7,111.0,33.8,50.7,77.6853,55.02,2887.92,4.2,516,Hazardous
40.8,91.2,84.9,91.3,87.4665,72.574,2716.02,8.5,861,Hazardous
36.2,73.7,9.6,32.4,77.8734,66.81,2257.62,10.0,782,Hazardous
40.0,63.6,83.0,114.7,92.3571,40.61,2899.3799999999997,2.9,767,Hazardous
48.6,83.7,75.8,98.3,99.12870000000001,44.80200000000001,2314.92,3.6,843,Hazardous
39.0,73.4,34.2,49.8,72.0423,50.04200000000001,2704.56,3.8,765,Hazardous
28.9,109.5,3.6,21.7,116.8101,35.370000000000005,2693.1,2.7,678,Hazardous
43.9,89.5,4.5,31.0,69.0327,45.064,2165.94,3.3,639,Hazardous
25.0,87.3,49.8,70.3,66.2112,40.348000000000006,3266.1,4.7,680,Hazardous
42.5,108.2,109.2,116.8,81.8235,55.544,2372.22,4.6,741,Hazardous
46.3,76.9,117.4,124.5,79.7544,106.11,2750.4,3.5,789,Hazardous
37.3,86.8,41.6,62.9,62.073,52.400000000000006,2395.14,5.1,734,Hazardous
42.5,109.7,19.8,45.8,45.520199999999996,47.946000000000005,3220.26,4.9,873,Hazardous
37.9,84.7,8.4,38.0,91.60470000000001,8.908,2349.2999999999997,3.8,729,Hazardous
56.5,113.5,74.6,93.9,69.4089,58.164,2521.2000000000003,3.6,690,Hazardous
35.9,81.3,8.7,29.6,90.4761,94.84400000000001,3071.28,6.5,583,Hazardous
46.1,80.1,7.7,10.4,64.7064,79.91,2120.1,5.7,771,Hazardous
46.4,102.3,11.9,21.2,67.5279,39.824,3334.86,6.0,776,Hazardous
45.8,124.7,38.3,42.9,76.5567,117.638,2303.4599999999996,4.9,829,Hazardous
40.0,63.6,83.0,114.7,92.3571,40.61,2899.3799999999997,2.9,767,Hazardous
39.2,111.2,25.7,46.9,85.7736,66.024,2578.5,4.5,692,Hazardous
34.7,86.9,8.1,41.3,64.8945,93.534,3839.1,2.7,673,Hazardous
42.3,70.3,22.5,33.9,60.380100000000006,57.64,3231.72,9.5,672,Hazardous
31.8,99.2,11.7,43.7,71.478,26.200000000000003,3277.56,2.7,810,Hazardous
36.5,103.6,19.1,50.4,92.7333,19.388,2463.9,3.3,879,Hazardous
39.4,96.6,14.6,35.5,80.6949,46.897999999999996,2085.7200000000003,3.1,674,Hazardous
38.5,92.3,1.9,12.7,63.201600000000006,36.156000000000006,3426.5400000000004,4.9,848,Hazardous
39.3,79.9,2.4,23.6,101.7621,79.124,2910.84,5.2,733,Hazardous
30.8,66.5,105.7,117.8,74.1114,95.63000000000001,3025.44,6.7,573,Hazardous
46.1,105.2,56.5,70.0,42.8868,67.072,2761.86,6.8,524,Hazardous
39.3,79.9,2.4,23.6,101.7621,79.124,2910.84,5.2,733,Hazardous
36.5,88.6,37.0,49.3,49.6584,21.746000000000002,2784.78,3.5,644,Hazardous
39.0,76.1,9.4,22.0,69.597,37.728,2807.7000000000003,6.2,533,Hazardous
48.8,74.5,14.0,35.7,73.359,36.156000000000006,3013.98,6.2,540,Hazardous
43.1,102.6,8.2,30.7,69.597,86.98400000000001,2704.56,4.9,782,Hazardous
41.1,105.0,6.9,30.9,69.7851,42.967999999999996,2807.7000000000003,3.4,750,Hazardous
38.1,80.9,20.4,53.0,74.2995,70.21600000000001,2601.42,3.2,613,Hazardous
42.6,99.7,18.3,34.1,67.5279,90.652,2991.06,3.4,832,Hazardous
27.4,67.4,10.8,32.6,97.0596,66.024,3300.48,2.6,846,Hazardous
55.0,63.0,29.4,49.3,66.7755,67.334,2853.5400000000004,2.7,785,Hazardous
52.3,84.7,21.2,36.4,50.4108,40.872,2601.42,2.7,647,Hazardous
47.1,104.3,0.7,3.4,64.7064,15.458000000000002,2681.64,3.3,844,Hazardous
37.5,83.7,3.1,2.2,74.2995,76.504,2991.06,2.5,898,Hazardous
41.9,98.7,99.2,115.1,103.26689999999999,53.71,3002.52,3.0,708,Hazardous
35.0,85.2,7.5,18.9,96.8715,62.618,3472.3799999999997,6.5,628,Hazardous
45.4,104.7,134.5,155.1,87.0903,61.308,3850.56,8.5,736,Hazardous
40.4,92.4,92.0,112.9,79.3782,69.16799999999999,2658.72,3.7,633,Hazardous
38.5,96.6,1.0,29.0,106.8408,67.596,3460.92,5.7,571,Hazardous
37.6,94.4,19.5,27.3,94.6143,16.244,2830.6200000000003,3.7,889,Hazardous
36.8,71.4,5.4,46.1,78.4377,16.506,2693.1,2.6,846,Hazardous
43.6,89.8,21.3,35.6,93.86189999999999,51.876000000000005,3117.1200000000003,7.0,614,Hazardous
42.2,66.0,33.3,51.4,90.288,33.536,2910.84,3.6,709,Hazardous
36.8,71.4,5.4,46.1,78.4377,16.506,2693.1,2.6,846,Hazardous
36.4,99.6,56.6,65.3,57.558600000000006,55.544,3323.4,4.4,699,Hazardous
38.5,92.3,1.9,12.7,63.201600000000006,36.156000000000006,3426.5400000000004,4.9,848,Hazardous
39.0,76.1,9.4,22.0,69.597,37.728,2807.7000000000003,6.2,533,Hazardous
40.0,94.4,30.9,48.1,77.4972,29.868000000000002,2979.6,5.8,860,Hazardous
30.7,102.0,7.9,26.1,78.2496,68.382,2647.26,4.8,765,Hazardous
46.8,91.6,240.1,261.5,75.8043,98.51200000000001,2819.16,3.1,879,Hazardous
38.7,116.9,33.1,53.6,86.526,68.644,2819.16,8.2,834,Hazardous
44.1,72.6,66.5,86.1,62.449200000000005,-0.524,2853.5400000000004,2.7,565,Hazardous
41.3,90.6,70.6,88.5,84.645,79.124,3357.78,6.8,902,Hazardous
43.2,84.2,29.3,31.0,86.90220000000001,81.48200000000001,3117.1200000000003,3.5,934,Hazardous
42.2,73.2,6.5,20.3,101.1978,62.094,2761.86,3.7,633,Hazardous
30.5,89.7,117.0,138.7,76.3686,88.818,2544.1200000000003,6.4,574,Hazardous
40.9,76.9,153.9,176.5,70.3494,48.47,3896.4,5.3,821,Hazardous
51.1,70.0,2.2,3.8,74.8638,52.662000000000006,3036.9,4.2,684,Hazardous
43.6,88.4,24.6,37.1,69.7851,64.19,3220.26,7.4,626,Hazardous
42.0,77.8,36.0,43.7,98.3763,58.426,2773.3199999999997,5.6,846,Hazardous
49.9,91.6,26.6,51.1,59.8158,75.98,2842.08,5.4,849,Hazardous
34.7,81.2,9.6,29.2,55.4895,37.99,2589.9599999999996,2.5,803,Hazardous
46.8,77.8,25.2,45.5,73.1709,50.827999999999996,3048.36,4.4,830,Hazardous
46.7,84.2,1.6,26.6,68.6565,35.108000000000004,3483.84,8.0,506,Hazardous
45.6,78.7,3.4,25.3,63.954,30.130000000000003,2761.86,2.5,503,Hazardous
35.1,100.9,48.5,69.4,83.8926,7.86,3231.72,3.1,830,Hazardous
30.7,102.0,7.9,26.1,78.2496,68.382,2647.26,4.8,765,Hazardous
30.7,102.0,7.9,26.1,78.2496,68.382,2647.26,4.8,765,Hazardous
41.6,81.7,0.9,21.9,111.54329999999999,27.51,2372.22,2.9,633,Hazardous
40.6,95.1,37.4,46.7,80.6949,55.806000000000004,2475.36,2.8,679,Hazardous
41.6,81.7,0.9,21.9,111.54329999999999,27.51,2372.22,2.9,633,Hazardous
44.9,66.4,75.4,94.8,94.9905,87.508,2234.7,4.2,659,Hazardous
33.5,58.9,12.1,29.4,93.6738,43.754,2314.92,3.1,678,Hazardous
36.2,71.8,65.2,79.4,31.224600000000002,67.596,3770.34,4.6,493,Hazardous
32.5,97.5,77.0,99.1,102.5145,68.382,2085.7200000000003,2.7,555,Hazardous
44.1,72.6,66.5,86.1,62.449200000000005,-0.524,2853.5400000000004,2.7,565,Hazardous
46.5,101.4,94.5,122.4,56.0538,52.924,3541.14,4.1,584,Hazardous
42.2,66.0,33.3,51.4,90.288,33.536,2910.84,3.6,709,Hazardous
39.1,66.5,70.3,94.6,63.0135,77.81400000000001,2601.42,2.6,756,Hazardous
40.6,74.1,116.0,126.7,85.5855,67.334,2418.06,2.8,765,Hazardous
41.4,82.2,73.6,89.8,66.0231,34.846000000000004,3254.64,4.1,620,Hazardous
33.4,98.5,42.7,57.5,90.09989999999999,37.466,3048.36,2.6,788,Hazardous
49.2,81.8,89.9,113.7,91.4166,56.592000000000006,2257.62,2.7,654,Hazardous
47.8,70.2,35.4,55.1,66.3993,59.998,2372.22,3.3,607,Hazardous
40.6,74.1,116.0,126.7,85.5855,67.334,2418.06,2.8,765,Hazardous
52.6,91.3,150.5,159.0,69.2208,16.506,3105.66,5.1,482,Hazardous
45.9,56.9,59.1,79.3,88.21889999999999,11.528000000000002,2223.24,2.8,763,Hazardous
38.8,92.5,8.3,29.0,61.696799999999996,21.746000000000002,2509.74,3.9,698,Hazardous
40.2,107.4,25.0,52.1,87.6546,39.824,2624.34,3.6,627,Hazardous
49.2,81.8,89.9,113.7,91.4166,56.592000000000006,2257.62,2.7,654,Hazardous
28.9,109.5,3.6,21.7,116.8101,35.370000000000005,2693.1,2.7,678,Hazardous
39.2,108.0,73.5,88.5,63.954,41.396,2246.16,6.2,734,Hazardous
46.1,80.5,42.3,58.5,60.380100000000006,74.408,2750.4,2.7,705,Hazardous
33.0,79.3,57.4,78.2,64.7064,66.286,2956.6800000000003,3.4,692,Hazardous
38.8,92.5,8.3,29.0,61.696799999999996,21.746000000000002,2509.74,3.9,698,Hazardous
31.6,84.6,102.4,137.1,92.7333,40.872,2418.06,3.8,777,Hazardous
47.8,70.2,35.4,55.1,66.3993,59.998,2372.22,3.3,607,Hazardous
57.2,80.2,47.4,56.9,81.2592,64.976,2589.9599999999996,3.0,876,Hazardous
41.9,96.6,47.7,73.1,101.95020000000001,20.436,3323.4,2.6,682,Hazardous
34.4,100.9,4.7,14.1,89.5356,55.02,2303.4599999999996,5.6,771,Hazardous
39.0,107.1,23.9,45.0,86.7141,67.596,3036.9,3.4,756,Hazardous
35.1,69.2,7.9,30.3,66.3993,72.31200000000001,2372.22,4.9,724,Hazardous
37.5,83.7,3.1,2.2,74.2995,76.504,2991.06,2.5,898,Hazardous
37.7,107.5,22.7,53.0,69.7851,66.286,2956.6800000000003,5.1,543,Hazardous
34.7,79.4,64.5,88.3,67.9041,53.448,3552.6,10.1,425,Hazardous
42.2,73.2,6.5,20.3,101.1978,62.094,2761.86,3.7,633,Hazardous
34.3,94.8,12.6,30.7,99.12870000000001,45.85,2314.92,4.5,934,Hazardous
38.6,92.3,37.8,55.3,76.9329,42.706,3036.9,2.6,564,Hazardous
41.9,75.7,0.7,19.2,82.3878,51.352000000000004,3094.2000000000003,2.8,771,Hazardous
29.8,112.5,40.7,55.3,70.7256,66.548,3632.8199999999997,5.4,662,Hazardous
40.4,71.5,30.1,46.8,82.5759,47.422000000000004,2440.98,5.3,790,Hazardous
41.0,80.9,27.8,56.5,81.6354,62.356,3380.7000000000003,8.4,556,Hazardous
47.3,98.9,5.5,30.3,74.4876,29.343999999999998,2933.76,3.0,604,Hazardous
46.6,81.9,6.6,31.9,103.26689999999999,30.916000000000004,2509.74,2.8,734,Hazardous
33.0,101.7,26.9,27.1,74.4876,37.466,3289.02,10.1,908,Hazardous
37.2,73.0,36.6,64.7,90.66420000000001,53.97200000000001,2223.24,4.0,514,Hazardous
41.4,82.2,73.6,89.8,66.0231,34.846000000000004,3254.64,4.1,620,Hazardous
49.2,81.8,89.9,113.7,91.4166,56.592000000000006,2257.62,2.7,654,Hazardous
35.6,75.3,48.1,63.6,82.1997,76.504,3472.3799999999997,2.9,587,Hazardous
29.4,87.6,1.9,27.1,66.5874,53.448,2314.92,4.6,769,Hazardous
49.2,81.8,89.9,113.7,91.4166,56.592000000000006,2257.62,2.7,654,Hazardous
44.8,113.0,30.2,52.0,78.0615,61.04600000000001,2899.3799999999997,3.3,677,Hazardous
40.2,84.8,61.2,77.0,66.2112,10.218,2085.7200000000003,2.8,905,Hazardous
45.9,87.5,25.7,49.6,86.90220000000001,57.90200000000001,3277.56,3.5,571,Hazardous
32.2,62.2,20.2,34.3,63.389700000000005,69.16799999999999,2429.52,8.3,512,Hazardous
34.1,79.1,165.5,190.7,85.2093,23.580000000000002,2234.7,5.3,846,Hazardous
38.8,92.5,8.3,29.0,61.696799999999996,21.746000000000002,2509.74,3.9,698,Hazardous
42.5,108.2,109.2,116.8,81.8235,55.544,2372.22,4.6,741,Hazardous
30.4,90.1,4.9,20.7,84.645,61.57,2624.34,3.6,681,Hazardous
47.0,95.9,4.5,19.7,75.9924,22.794,3082.74,3.2,739,Hazardous
40.2,107.4,25.0,52.1,87.6546,39.824,2624.34,3.6,627,Hazardous
34.6,67.9,29.7,53.8,54.3609,49.518,2922.2999999999997,2.7,746,Hazardous
37.0,76.1,131.3,145.5,107.7813,63.666000000000004,3369.24,7.6,702,Hazardous
50.7,68.0,39.7,60.8,66.2112,77.81400000000001,3174.42,4.7,862,Hazardous
40.9,75.9,80.5,74.7,63.954,71.788,3988.08,3.5,805,Hazardous
37.3,86.8,41.6,62.9,62.073,52.400000000000006,2395.14,5.1,734,Hazardous
34.3,102.4,38.8,58.4,75.9924,33.536,2395.14,2.7,811,Hazardous
41.4,65.4,34.3,52.8,80.3187,24.628000000000004,2143.02,2.5,721,Hazardous
57.2,80.2,47.4,56.9,81.2592,64.976,2589.9599999999996,3.0,876,Hazardous
34.7,79.4,64.5,88.3,67.9041,53.448,3552.6,10.1,425,Hazardous
28.9,99.1,29.9,46.2,80.5068,15.982,2280.54,4.7,594,Hazardous
28.9,109.5,3.6,21.7,116.8101,35.370000000000005,2693.1,2.7,678,Hazardous
33.5,58.9,12.1,29.4,93.6738,43.754,2314.92,3.1,678,Hazardous
52.8,83.3,42.7,72.1,79.9425,88.818,2819.16,2.5,561,Hazardous
30.5,89.7,117.0,138.7,76.3686,88.818,2544.1200000000003,6.4,574,Hazardous
40.4,71.5,30.1,46.8,82.5759,47.422000000000004,2440.98,5.3,790,Hazardous
44.9,103.0,8.1,28.8,94.2381,91.7,2910.84,3.9,821,Hazardous
40.3,110.3,21.7,36.2,81.0711,61.308,2635.7999999999997,5.8,746,Hazardous
36.5,119.4,59.3,89.0,61.508700000000005,62.88,2452.44,3.2,585,Hazardous
36.8,100.2,4.9,14.2,75.6162,85.15,3460.92,2.9,489,Hazardous
50.4,102.2,51.6,74.0,68.4684,98.51200000000001,2635.7999999999997,3.3,671,Hazardous
38.5,95.4,66.9,92.3,86.526,41.134,3013.98,4.1,654,Hazardous
30.7,102.0,7.9,26.1,78.2496,68.382,2647.26,4.8,765,Hazardous
45.1,102.9,16.4,49.1,72.2304,48.994,2360.76,4.8,638,Hazardous
40.5,106.5,61.9,84.7,70.7256,51.352000000000004,3472.3799999999997,4.5,625,Hazardous
45.7,76.3,1.1,20.8,44.7678,73.884,2796.24,3.7,761,Hazardous
43.6,88.4,24.6,37.1,69.7851,64.19,3220.26,7.4,626,Hazardous
33.4,98.5,42.7,57.5,90.09989999999999,37.466,3048.36,2.6,788,Hazardous
30.7,102.0,7.9,26.1,78.2496,68.382,2647.26,4.8,765,Hazardous
42.6,99.7,18.3,34.1,67.5279,90.652,2991.06,3.4,832,Hazardous
40.8,80.0,27.9,44.3,98.3763,50.566,2360.76,3.8,530,Hazardous
35.0,61.0,15.4,29.4,59.8158,106.63400000000001,3048.36,4.8,733,Hazardous
48.8,95.8,9.8,28.0,67.716,88.29400000000001,2968.14,2.6,586,Hazardous
36.6,103.0,23.7,45.6,89.15939999999999,53.71,2876.4599999999996,4.2,593,Hazardous
41.5,94.0,62.1,79.4,56.43,52.400000000000006,3208.7999999999997,7.8,547,Hazardous
40.2,84.8,61.2,77.0,66.2112,10.218,2085.7200000000003,2.8,905,Hazardous
26.5,86.3,28.0,54.1,106.4646,25.152,2314.92,4.8,603,Hazardous
45.8,124.7,38.3,42.9,76.5567,117.638,2303.4599999999996,4.9,829,Hazardous
57.8,108.4,3.1,11.2,96.8715,50.827999999999996,2383.6800000000003,3.0,537,Hazardous
39.0,76.1,9.4,22.0,69.597,37.728,2807.7000000000003,6.2,533,Hazardous
29.6,76.1,31.0,48.7,96.30720000000001,24.366000000000003,3094.2000000000003,2.9,788,Hazardous
43.0,96.5,14.6,38.1,74.6757,45.326,2486.8199999999997,5.4,591,Hazardous
35.6,103.8,74.5,93.3,59.8158,61.83200000000001,2337.84,20.8,757,Hazardous
45.0,115.0,18.8,45.3,85.2093,46.897999999999996,3128.58,3.3,615,Hazardous
46.8,91.0,0.2,17.0,103.83120000000001,51.09,2704.56,2.5,587,Hazardous
41.3,77.0,7.0,28.8,97.62389999999999,66.024,2418.06,8.3,643,Hazardous
45.5,84.9,7.2,17.4,73.5471,44.54,2395.14,3.4,861,Hazardous
32.9,110.4,20.8,40.4,60.192,67.596,2865.0,5.0,775,Hazardous
38.7,71.9,5.4,31.0,94.6143,40.872,3220.26,6.4,503,Hazardous
45.6,78.7,3.4,25.3,63.954,30.130000000000003,2761.86,2.5,503,Hazardous
38.5,92.3,1.9,12.7,63.201600000000006,36.156000000000006,3426.5400000000004,4.9,848,Hazardous
35.1,92.3,81.2,114.2,66.0231,38.514,2865.0,2.7,589,Hazardous
36.8,105.9,106.8,117.2,83.8926,41.92,2681.64,7.6,716,Hazardous
48.8,74.5,14.0,35.7,73.359,36.156000000000006,3013.98,6.2,540,Hazardous
49.4,100.9,173.9,186.8,63.954,50.04200000000001,3678.66,2.6,820,Hazardous
49.5,99.9,0.8,26.1,54.1728,44.80200000000001,2062.8,4.8,755,Hazardous
40.3,110.3,21.7,36.2,81.0711,61.308,2635.7999999999997,5.8,746,Hazardous
37.6,99.5,142.3,157.1,68.2803,54.496,2085.7200000000003,2.8,528,Hazardous
37.3,94.3,67.5,84.0,79.7544,72.05,2223.24,5.6,863,Hazardous
44.9,103.0,8.1,28.8,94.2381,91.7,2910.84,3.9,821,Hazardous
35.5,109.1,77.1,94.8,64.3302,56.330000000000005,2773.3199999999997,2.5,870,Hazardous
40.2,107.4,25.0,52.1,87.6546,39.824,2624.34,3.6,627,Hazardous
37.8,77.0,7.7,30.7,106.0884,43.492000000000004,3541.14,2.6,674,Hazardous
45.0,107.0,13.2,20.9,105.336,26.724,2555.58,4.0,775,Hazardous
41.0,98.3,96.1,122.2,88.78320000000001,72.574,3403.6200000000003,4.1,686,Hazardous
39.4,96.6,14.6,35.5,80.6949,46.897999999999996,2085.7200000000003,3.1,674,Hazardous
40.9,106.7,156.8,172.3,57.3705,64.714,1948.2,5.0,862,Hazardous
37.9,89.7,3.1,18.3,69.0327,12.314000000000002,3117.1200000000003,2.6,592,Hazardous
36.7,103.1,7.3,25.2,99.12870000000001,38.514,2887.92,2.6,594,Hazardous
40.9,72.5,119.9,145.8,59.2515,3.144,3289.02,2.6,688,Hazardous
42.6,111.3,51.4,77.1,43.263,29.868000000000002,2761.86,6.3,832,Hazardous
48.6,83.7,75.8,98.3,99.12870000000001,44.80200000000001,2314.92,3.6,843,Hazardous
31.3,73.4,72.8,88.8,101.7621,44.80200000000001,2910.84,2.6,755,Hazardous
39.2,87.8,31.4,53.8,56.9943,83.316,3082.74,3.7,565,Hazardous
39.8,84.8,49.3,69.5,57.182399999999994,37.204,2796.24,6.4,555,Hazardous
35.1,100.9,48.5,69.4,83.8926,7.86,3231.72,3.1,830,Hazardous
39.2,111.2,25.7,46.9,85.7736,66.024,2578.5,4.5,692,Hazardous
41.7,84.9,89.8,106.8,51.3513,77.552,2738.94,9.3,923,Hazardous
33.0,101.7,26.9,27.1,74.4876,37.466,3289.02,10.1,908,Hazardous
41.0,98.3,96.1,122.2,88.78320000000001,72.574,3403.6200000000003,4.1,686,Hazardous
31.5,72.2,31.2,62.0,60.568200000000004,42.182,3094.2000000000003,3.1,747,Hazardous
35.8,80.0,37.1,44.5,71.478,38.776,2326.3799999999997,3.5,538,Hazardous
43.0,114.3,42.4,61.6,57.182399999999994,30.654,2876.4599999999996,3.5,567,Hazardous
55.0,63.0,29.4,49.3,66.7755,67.334,2853.5400000000004,2.7,785,Hazardous
40.9,76.9,153.9,176.5,70.3494,48.47,3896.4,5.3,821,Hazardous
38.1,84.3,5.4,4.6,65.835,73.884,3071.28,5.1,455,Hazardous
36.2,84.9,42.2,72.0,58.122899999999994,61.308,2269.08,3.5,619,Hazardous
41.1,70.1,45.2,60.0,53.6085,41.134,2784.78,6.0,759,Hazardous
43.2,110.8,36.4,55.4,79.7544,44.016000000000005,2727.48,4.6,531,Hazardous
38.6,92.3,37.8,55.3,76.9329,42.706,3036.9,2.6,564,Hazardous
38.2,115.9,295.0,315.8,94.2381,14.41,3449.4599999999996,4.6,755,Hazardous
32.5,97.5,77.0,99.1,102.5145,68.382,2085.7200000000003,2.7,555,Hazardous
40.5,106.5,61.9,84.7,70.7256,51.352000000000004,3472.3799999999997,4.5,625,Hazardous
42.9,71.5,30.4,49.9,73.5471,48.732000000000006,3690.1200000000003,4.4,715,Hazardous
34.7,86.9,8.1,41.3,64.8945,93.534,3839.1,2.7,673,Hazardous
40.9,72.9,22.5,43.4,68.8446,55.282000000000004,2670.1800000000003,2.7,592,Hazardous
47.3,88.4,104.9,127.4,83.8926,56.854,3105.66,8.2,648,Hazardous
36.4,111.6,35.8,67.0,81.0711,21.746000000000002,2658.72,8.3,813,Hazardous
46.8,80.7,17.2,36.3,87.6546,69.16799999999999,3048.36,2.5,740,Hazardous
51.4,108.7,2.1,20.6,50.975100000000005,30.916000000000004,2326.3799999999997,2.6,744,Hazardous
40.6,72.0,22.6,40.5,75.0519,41.658,2819.16,5.1,513,Hazardous
36.0,87.5,1.1,21.3,81.8235,4.716,3013.98,4.0,514,Hazardous
44.1,72.6,66.5,86.1,62.449200000000005,-0.524,2853.5400000000004,2.7,565,Hazardous
37.8,77.0,7.7,30.7,106.0884,43.492000000000004,3541.14,2.6,674,Hazardous
43.4,78.1,37.0,52.3,83.8926,41.92,2326.3799999999997,2.5,799,Hazardous
36.2,84.9,42.2,72.0,58.122899999999994,61.308,2269.08,3.5,619,Hazardous
34.4,87.9,216.9,240.0,95.36670000000001,40.086000000000006,2899.3799999999997,4.3,578,Hazardous
33.6,68.8,19.1,42.3,104.9598,24.628000000000004,2773.3199999999997,4.4,663,Hazardous
44.9,66.4,75.4,94.8,94.9905,87.508,2234.7,4.2,659,Hazardous
20.6,78.2,6.5,21.6,78.2496,19.388,3105.66,4.8,721,Hazardous
37.1,105.0,124.5,136.4,78.8139,68.12,2979.6,2.6,849,Hazardous
44.3,87.7,14.0,22.3,69.9732,47.684,3151.5,4.4,471,Hazardous
43.2,72.5,13.6,41.5,70.7256,63.928,3197.34,2.6,870,Hazardous
40.9,76.9,153.9,176.5,70.3494,48.47,3896.4,5.3,821,Hazardous
44.6,70.1,58.9,79.8,84.8331,44.016000000000005,2887.92,4.1,658,Hazardous
42.6,106.6,82.4,97.2,95.1786,41.92,3632.8199999999997,2.8,719,Hazardous
35.8,80.0,37.1,44.5,71.478,38.776,2326.3799999999997,3.5,538,Hazardous
39.8,108.4,30.3,39.3,60.568200000000004,56.330000000000005,2326.3799999999997,3.0,572,Hazardous
27.4,79.4,6.0,11.9,66.7755,46.11200000000001,2830.6200000000003,3.5,831,Hazardous
39.9,69.7,1.8,10.6,50.975100000000005,47.160000000000004,2624.34,6.9,660,Hazardous
40.3,89.3,193.1,212.6,73.359,47.684,2658.72,10.2,758,Hazardous
34.4,87.9,216.9,240.0,95.36670000000001,40.086000000000006,2899.3799999999997,4.3,578,Hazardous
29.3,92.0,18.4,42.3,60.192,69.16799999999999,3552.6,3.9,515,Hazardous
34.4,103.1,29.2,42.2,102.32639999999999,61.83200000000001,3862.02,3.7,614,Hazardous
43.1,102.6,8.2,30.7,69.597,86.98400000000001,2704.56,4.9,782,Hazardous
44.3,87.7,14.0,22.3,69.9732,47.684,3151.5,4.4,471,Hazardous
34.3,102.4,38.8,58.4,75.9924,33.536,2395.14,2.7,811,Hazardous
34.3,94.8,12.6,30.7,99.12870000000001,45.85,2314.92,4.5,934,Hazardous
46.8,117.3,21.6,29.6,47.5893,69.95400000000001,2647.26,6.4,712,Hazardous
